ISSUE ID,FACTOR NAME,ISSUE TYPE TITLE,ISSUE TYPE CODE,ISSUE TYPE SEVERITY,ISSUE RECOMMENDATION,FIRST SEEN,LAST SEEN,IP ADDRESSES,HOSTNAME,SUBDOMAIN,TARGET,PORTS,STATUS,CVE,DESCRIPTION,TIME SINCE PUBLISHED,TIME OPEN SINCE PUBLISHED,COOKIE NAME,DATA,COMMON NAME,KEY LENGTH,USING RC4?,ISSUER ORGANIZATION NAME,PROVIDER,DETECTED SERVICE,PRODUCT,VERSION,PLATFORM,BROWSER,DESTINATION IPS,MALWARE FAMILY,MALWARE TYPE,DETECTION METHOD,LABEL,INITIAL URL,FINAL URL,REQUEST CHAIN,HEADERS,ANALYSIS,% OF SIMILAR COMPANIES WITH THE ISSUE,AVERAGE FINDINGS (similar companies),ISSUE TYPE SCORE IMPACT
e778022b-644a-5ef0-989d-ebbe045777a6,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
5a06b2d9-b000-54f8-9eb9-8b52277639cf,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1c71d927-f84f-5b18-9f51-7143f8f6e88f,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
d2c78e89-7a49-555b-a0d7-32b04a715c9c,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2021-23017,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
444227e1-03be-508a-aba7-ca8d1328cca5,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
8db919f6-bd50-5418-ae16-8f4cae8a4a5f,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
2e923e1c-0f67-5f1e-af9f-54cbe91a0541,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
0f98cf80-d279-507a-b0c3-ab77c0452bc8,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
e1e47337-6c22-5565-bcee-2b9bbd93229b,Patching Cadence,High-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_high,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
bb757c44-adb6-5d13-8069-faab7d054f77,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",11/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
6e2dc160-16b9-59ef-80a8-ee98e5c42c40,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
be3b7e09-64ec-5a72-91fd-e8b1f48a8101,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",11/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
12e897c2-aced-5650-9c82-6e1ca2c3b2ea,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
7b8a0908-0762-5241-8cba-21345b79d024,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
90fa5994-7f34-5fae-903b-82bb6fa8e043,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
2c538780-daab-5f3b-911b-abc16993e109,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",11/14/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
4e8e4bce-d6fe-51dd-91c9-688ce9724cb7,Patching Cadence,Medium-Severity CVSS v3.0 Vulnerability Patching Cadence,patching_cadence_v3_medium,INFO,"Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the National Vulnerability Database (NVD) RSS or other feeds to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular updating schedule for all software and hardware in use within your enterprise, ensuring that all the latest patches are implemented as they are released.",11/14/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
acc7d2d1-5fb4-5c18-9890-cd18ae5c19ca,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
77836be2-c881-5847-9b0e-79ddfd6d2af8,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
e4a5b9d2-da26-5149-9c65-250b108f39c6,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
f4874b65-27a4-550b-9da0-9107e8cd8bfa,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
76b0d6ae-fb24-51ab-a394-fa7b3a81ccf1,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
f9a48d12-8bd6-58c2-af26-1e7169e50fe3,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2021-23017,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
1b893bbc-b76a-5625-b11c-c657a04ee21b,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
f950c9a1-551b-511d-b694-912ead2e7caf,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
acd6989a-f070-5d8a-beb4-f92e244cc7b2,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2021-23017,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
bd6099ad-69eb-56a8-bf17-8270ff6a4e43,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
974a0fbf-9afd-599b-8742-3f01d1c7570e,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
